"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url"
"Torneo Apertura",NA,"Argentina",2024,"CA Independiente","-","Santiago Ayala","Centre-Forward",2002-05-06,22,"Argentina",NA,"1.73","right",NA,NA,"2026-12-31",50000,"https://www.transfermarkt.com/santiago-ayala/profil/spieler/1040205"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","50","Diego Rodríguez","Goalkeeper",1989-06-25,35,"Argentina",NA,"1.84","left","2024-01-08","CD Godoy Cruz Antonio Tomba","2026-12-31",3e+05,"https://www.transfermarkt.com/diego-rodriguez/profil/spieler/90800"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","1","Miguel Ángel Acosta","Goalkeeper",2001-10-19,23,"Argentina",NA,"1.89","right","2023-01-01","AA Argentinos Juniors II","2025-12-31",NA,"https://www.transfermarkt.com/miguel-angel-acosta/profil/spieler/740440"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","12","Gonzalo Siri","Goalkeeper",2003-02-21,21,"Argentina",NA,"1.83","right","2024-01-01","AA Argentinos Juniors II","2028-12-31",NA,"https://www.transfermarkt.com/gonzalo-siri/profil/spieler/1225292"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","2","Tobías Ramírez","Centre-Back",2006-11-11,18,"Argentina",NA,"1.85","right","2024-01-01","Argentinos Juniors U20","2028-12-31",4500000,"https://www.transfermarkt.com/tobias-ramirez/profil/spieler/1000684"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","16","Francisco Álvarez","Centre-Back",2000-02-26,24,"Argentina",NA,"1.8","right","2024-01-24","CA Talleres","2028-12-31",3e+06,"https://www.transfermarkt.com/francisco-alvarez/profil/spieler/565766"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","33","Mateo Antoni","Centre-Back",2003-04-22,21,"Uruguay",NA,"1.81","left","2025-01-03","Club Nacional","2029-12-31",1e+06,"https://www.transfermarkt.com/mateo-antoni/profil/spieler/988661"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","4","Érik Godoy","Centre-Back",1993-08-16,31,"Argentina",NA,"1.85","right","2024-01-08","Club Atlético Belgrano","2025-12-31",250000,"https://www.transfermarkt.com/erik-godoy/profil/spieler/225479"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","6","Román Vega","Left-Back",2004-01-01,21,"Argentina",NA,"1.77","left","2023-07-01","AA Argentinos Juniors II","2026-12-31",2500000,"https://www.transfermarkt.com/roman-vega/profil/spieler/875947"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","20","Sebastián Prieto","Left-Back",1993-04-09,31,"Argentina",NA,"1.75","left","2024-01-03","Club Atlético Tigre","2025-12-31",350000,"https://www.transfermarkt.com/sebastian-prieto/profil/spieler/613708"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","22","Leandro Lozano","Right-Back",1998-12-19,26,"Uruguay",NA,"1.7","right","2025-01-14","Club Nacional","2027-12-31",2700000,"https://www.transfermarkt.com/leandro-lozano/profil/spieler/665101"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","23","Thiago Santamaría","Right-Back",2003-04-04,21,"Argentina",NA,"1.75","right","2024-01-01","AA Argentinos Juniors II","2027-12-31",1300000,"https://www.transfermarkt.com/thiago-santamaria/profil/spieler/1225290"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","14","Kevin Coronel","Right-Back",2004-08-11,20,"Argentina",NA,"1.68"," ","2024-01-01","AA Argentinos Juniors II","2027-12-31",450000,"https://www.transfermarkt.com/kevin-coronel/profil/spieler/1198369"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","3","Luciano Sánchez","Right-Back",1994-01-25,31,"Argentina",NA,"1.69","right","2022-02-05","CS Independiente Rivadavia","2026-12-31",175000,"https://www.transfermarkt.com/luciano-sanchez/profil/spieler/444495"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","31","Manuel Guillén","Right-Back",2001-09-06,23,"Argentina",NA,"1.8","right","2024-08-28","CA River Plate II","2027-12-31",150000,"https://www.transfermarkt.com/manuel-guillen/profil/spieler/985682"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","24","Federico Fattori","Defensive Midfield",1992-07-22,32,"Argentina",NA,"1.78","right","2025-01-06","CA Huracán","2027-12-31",7e+05,"https://www.transfermarkt.com/federico-fattori/profil/spieler/357956"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","15","Ariel Gamarra","Defensive Midfield",2003-02-26,21,"Paraguay",NA,"1.75","right","2024-01-01","AA Argentinos Juniors II","2029-12-31",4e+05,"https://www.transfermarkt.com/ariel-gamarra/profil/spieler/1065383"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","8","Alan Rodríguez","Central Midfield",2000-01-25,25,"Uruguay",NA,"1.7","right","2022-08-12","CA Boston River","2027-12-31",1300000,"https://www.transfermarkt.com/alan-rodriguez/profil/spieler/465817"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","17","Cristian Ferreira","Central Midfield",1999-09-12,25,"Argentina",NA,"1.75","right","2024-09-06","CA River Plate","2027-12-31",1200000,"https://www.transfermarkt.com/cristian-ferreira/profil/spieler/548468"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","5","Juan Cardozo","Central Midfield",2004-02-24,20,"Paraguay",NA,"1.75","right","2024-01-01","AA Argentinos Juniors II","2028-12-31",275000,"https://www.transfermarkt.com/juan-cardozo/profil/spieler/912696"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","25","Lucas Gómez","Central Midfield",2004-06-17,20,"Argentina",NA,"1.78","right","2024-07-01","AA Argentinos Juniors II","2028-12-31",150000,"https://www.transfermarkt.com/lucas-gomez/profil/spieler/1225293"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","10","Alan Lescano","Attacking Midfield",2001-11-11,23,"Argentina",NA,"1.82","left","2023-07-31","Club de Gimnasia y Esgrima La Plata","2027-12-31",5500000,"https://www.transfermarkt.com/alan-lescano/profil/spieler/991134"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","21","Nicolás Oroz","Attacking Midfield",1994-04-01,30,"Argentina",NA,"1.71","left","2024-01-05","Racing Club","2027-12-31",8e+05,"https://www.transfermarkt.com/nicolas-oroz/profil/spieler/332250"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","29","Emiliano Viveros","Left Winger",2002-09-30,22,"Argentina",NA,"1.78","right","2024-02-11","Arsenal FC","2028-12-31",350000,"https://www.transfermarkt.com/emiliano-viveros/profil/spieler/907313"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","26","José Herrera","Right Winger",2003-04-16,21,"Argentina",NA,"1.72","left","2022-07-01","AA Argentinos Juniors II","2026-12-31",375000,"https://www.transfermarkt.com/jose-herrera/profil/spieler/668953"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","-","Francisco Ilarregui","Right Winger",1997-05-06,27,"Argentina",NA,"1.78","right","2018-08-09","Quilmes AC","2025-12-31",50000,"https://www.transfermarkt.com/francisco-ilarregui/profil/spieler/339463"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","9","Maximiliano Romero","Centre-Forward",1999-01-09,26,"Argentina",NA,"1.8","right","2024-01-06","Racing Club","2025-12-31",2300000,"https://www.transfermarkt.com/maximiliano-romero/profil/spieler/365758"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","7","Santiago Rodríguez","Centre-Forward",1997-08-23,27,"Argentina",NA,"1.71","left","2024-08-30","Instituto ACC","2027-12-31",1700000,"https://www.transfermarkt.com/santiago-rodriguez/profil/spieler/439437"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","27","Tomás Molina","Centre-Forward",1995-04-12,29,"Argentina",NA,"1.83","right","2024-07-22","CA Talleres","2027-12-31",9e+05,"https://www.transfermarkt.com/tomas-molina/profil/spieler/429591"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","19","Rubén Bentancourt","Centre-Forward",1993-03-02,31,"Uruguay",NA,"1.84","right","2025-01-08","Club Nacional","2026-12-31",6e+05,"https://www.transfermarkt.com/ruben-bentancourt/profil/spieler/197333"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","32","Nicolás Cordero","Centre-Forward",1999-04-11,25,"Argentina",NA,"1.85","right","2024-09-06","CA Huracán","2025-12-31",6e+05,"https://www.transfermarkt.com/nicolas-cordero/profil/spieler/652948"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","13","Joaquín Ardaiz","Centre-Forward",1999-01-11,26,"Uruguay",NA,"1.86","left","2024-09-06","FC Luzern","2027-12-31",250000,"https://www.transfermarkt.com/joaquin-ardaiz/profil/spieler/415550"
"Torneo Apertura",NA,"Argentina",2024,"AA Argentinos Juniors","18","Ismael Sosa","Centre-Forward",1987-01-18,38,"Argentina",NA,"1.79","right","2025-01-14","CD Ñublense","2025-12-31",50000,"https://www.transfermarkt.com/ismael-sosa/profil/spieler/45327"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","1","Facundo Masuero","Goalkeeper",2000-05-23,24,"Argentina",NA,"1.9","right","2025-01-18","CA Colón","2026-12-31",50000,"https://www.transfermarkt.com/facundo-masuero/profil/spieler/907116"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","25","Enrique Bologna","Goalkeeper",1982-02-13,42,"Argentina",NA,"1.88","right","2023-01-18","CA Banfield","2025-12-31",25000,"https://www.transfermarkt.com/enrique-bologna/profil/spieler/30753"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Roberto León","Goalkeeper",2001-08-08,23,"Argentina",NA,"1.85","right","2025-01-31","Racing Club","2025-12-31",NA,"https://www.transfermarkt.com/roberto-leon/profil/spieler/874177"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Kevin Balanta","Centre-Back",1997-04-28,27,"Colombia",NA,"1.83","right","2025-01-31","Club Tijuana","2025-12-31",2e+06,"https://www.transfermarkt.com/kevin-balanta/profil/spieler/339758"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","6","Lucas Ferreira","Centre-Back",2000-06-16,24,"Uruguay",NA,"1.89","right","2024-07-19","Danubio FC","2028-12-31",450000,"https://www.transfermarkt.com/lucas-ferreira/profil/spieler/750733"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","28","Emanuel Aguilera","Centre-Back",1989-06-11,35,"Argentina",NA,"1.87","right","2024-01-04","Club Atlético Tigre","2025-12-31",225000,"https://www.transfermarkt.com/emanuel-aguilera/profil/spieler/123015"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","4","Agustín Sienra","Centre-Back",1999-07-14,25,"Argentina",NA,"1.85","left","2022-07-01","CSD Defensa y Justicia II","2025-12-31",2e+05,"https://www.transfermarkt.com/agustin-sienra/profil/spieler/814966"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","13","Samuel Lucero","Centre-Back",2005-07-29,19,"Argentina",NA,"1.79","left","2024-01-01","CSD Defensa y Justicia II","2026-12-31",125000,"https://www.transfermarkt.com/samuel-lucero/profil/spieler/1068089"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","3","Alexis Soto","Left-Back",1993-10-20,31,"Argentina",NA,"1.76","left","2023-01-01","Racing Club","2025-12-31",1700000,"https://www.transfermarkt.com/alexis-soto/profil/spieler/409272"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","18","Ignacio Galván","Left-Back",2002-09-06,22,"Argentina",NA,"1.81","left","2024-07-19","Racing Club","2025-12-31",2e+05,"https://www.transfermarkt.com/ignacio-galvan/profil/spieler/863140"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Rafael Delgado","Left-Back",1990-01-13,35,"Argentina",NA,"1.75","left","2025-01-29","Club Atlético Belgrano","2025-12-31",125000,"https://www.transfermarkt.com/rafael-delgado/profil/spieler/167314"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","15","Damián Pérez","Left-Back",1988-12-22,36,"Argentina",NA,"1.69","left","2025-01-03","CA Independiente","2025-12-31",125000,"https://www.transfermarkt.com/damian-perez/profil/spieler/71106"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","38","Tobías Rubio","Right-Back",2004-07-27,20,"Argentina",NA,"1.77","right","2024-09-06","Racing Club","2025-12-31",1200000,"https://www.transfermarkt.com/tobias-rubio/profil/spieler/849534"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Lucas Souto","Right-Back",1998-10-11,26,"Argentina",NA,"1.8","both","2022-07-08","Club Ferro Carril Oeste","2025-12-31",1e+06,"https://www.transfermarkt.com/lucas-souto/profil/spieler/699689"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","14","Ezequiel Cannavo","Right-Back",2002-06-12,22,"Argentina",NA,"1.8","right","2024-01-01","CSD Defensa y Justicia II","2026-12-31",3e+05,"https://www.transfermarkt.com/ezequiel-cannavo/profil/spieler/844791"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","5","Kevin Gutiérrez","Defensive Midfield",1997-06-03,27,"Argentina",NA,"1.74","right","2023-01-01","Racing Club","2025-12-31",3500000,"https://www.transfermarkt.com/kevin-gutierrez/profil/spieler/554799"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","24","Maximiliano González","Defensive Midfield",2004-05-04,20,"Argentina",NA,"1.84","right","2024-08-26","CA Lanús","2025-12-31",3e+05,"https://www.transfermarkt.com/maximiliano-gonzalez/profil/spieler/931404"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","35","Benjamín Schamine","Defensive Midfield",2003-10-24,21,"Argentina",NA,"1.78"," ","2023-07-01","CSD Defensa y Justicia II","2027-12-31",175000,"https://www.transfermarkt.com/benjamin-schamine/profil/spieler/1141726"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","20","Lucas González","Central Midfield",2000-06-03,24,"Argentina",NA,"1.69","right","2025-01-08","CA Independiente","2027-12-31",2300000,"https://www.transfermarkt.com/lucas-gonzalez/profil/spieler/688778"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","8","César Pérez","Central Midfield",2002-11-29,22,"Chile",NA,"1.76","right","2024-07-24","Unión La Calera","2028-12-31",2e+06,"https://www.transfermarkt.com/cesar-perez/profil/spieler/662746"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Santiago Sosa","Central Midfield",2005-01-30,20,"Argentina",NA,"1.75","right","2025-01-03","CA San Lorenzo de Almagro","2028-12-31",1e+06,"https://www.transfermarkt.com/santiago-sosa/profil/spieler/1253317"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","16","Valentín Larralde","Central Midfield",2000-11-15,24,"Argentina",NA,"1.7","right","2021-02-01","CSD Defensa y Justicia II","2025-12-31",375000,"https://www.transfermarkt.com/valentin-larralde/profil/spieler/814967"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","21","Matías Miranda","Central Midfield",2000-05-05,24,"Argentina",NA,"1.74","left","2025-01-02","Club de Gimnasia y Esgrima La Plata","2026-12-31",75000,"https://www.transfermarkt.com/matias-miranda/profil/spieler/714744"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","10","Aarón Molinas","Attacking Midfield",2000-08-02,24,"Argentina",NA,"1.75","right","2024-02-01","CA Boca Juniors","2027-12-31",2500000,"https://www.transfermarkt.com/aaron-molinas/profil/spieler/575999"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","33","Nicolás Palavecino","Attacking Midfield",2003-03-29,21,"Argentina",NA,"1.86","right","2025-01-01","Club Estudiantes de La Plata","2027-12-31",275000,"https://www.transfermarkt.com/nicolas-palavecino/profil/spieler/912504"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","11","Gastón Togni","Left Winger",1997-09-20,27,"Argentina",NA,"1.81","left","2023-09-01","CA Independiente","2026-12-31",3e+06,"https://www.transfermarkt.com/gaston-togni/profil/spieler/503342"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Gastón González","Left Winger",2001-06-27,23,"Argentina",NA,"1.83","left","2025-01-25","Orlando City SC","2027-12-31",1200000,"https://www.transfermarkt.com/gaston-gonzalez/profil/spieler/689052"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","37","Matías Ramírez","Left Winger",1999-03-14,25,"Argentina",NA,"1.75","right","2024-09-06","CD Godoy Cruz Antonio Tomba","2025-12-31",150000,"https://www.transfermarkt.com/matias-ramirez/profil/spieler/548301"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","26","Francisco González","Right Winger",2001-04-06,23,"Argentina",NA,"1.7","both","2025-01-29","CA Newell's Old Boys","2027-12-31",1800000,"https://www.transfermarkt.com/francisco-gonzalez/profil/spieler/703564"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","19","David Barbona","Right Winger",1995-02-22,29,"Argentina",NA,"1.76","right","2024-01-03","Club Tijuana","2026-12-31",1500000,"https://www.transfermarkt.com/david-barbona/profil/spieler/356089"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","32","Matías Sosa","Right Winger",2001-08-18,23,"Argentina",NA,"1.79","right","2024-02-04","CA Talleres","2026-12-31",50000,"https://www.transfermarkt.com/matias-sosa/profil/spieler/841182"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","7","Abiel Osorio","Centre-Forward",2002-06-13,22,"Argentina",NA,"1.82","right","2024-07-14","Without Club","2025-12-31",1500000,"https://www.transfermarkt.com/abiel-osorio/profil/spieler/991773"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","9","Juan Miritello","Centre-Forward",1999-02-08,25,"Argentina",NA,"1.82","right","2022-01-01","CSD Defensa y Justicia II","2026-12-31",1500000,"https://www.transfermarkt.com/juan-miritello/profil/spieler/728200"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Luca Franco","Centre-Forward",2002-11-26,22,"Argentina",NA,"1.87","right","2022-07-01","CSD Defensa y Justicia II",NA,1e+05,"https://www.transfermarkt.com/luca-franco/profil/spieler/1033619"
"Torneo Apertura",NA,"Argentina",2024,"Defensa y Justicia","-","Agustín Hausch","Centre-Forward",2003-05-21,21,"Argentina",NA,"1.75","right","2025-01-03","CA San Lorenzo de Almagro","2028-12-31",50000,"https://www.transfermarkt.com/agustin-hausch/profil/spieler/668514"
"Torneo Apertura",NA,"Argentina",2024,"CA Lanús","26","Nahuel Losada","Goalkeeper",1993-04-17,31,"Argentina",NA,"1.88","right","2024-07-22","Club Atlético Belgrano","2027-12-31",3e+06,"https://www.transfermarkt.com/nahuel-losada/profil/spieler/323918"
"Torneo Apertura",NA,"Argentina",2024,"CA Lanús","17","Lautaro Morales","Goalkeeper",1999-12-16,25,"Argentina",NA,"1.87","right","2019-07-01","CA Lanús II","2025-12-31",1200000,"https://www.transfermarkt.com/lautaro-morales/profil/spieler/576023"
"Torneo Apertura",NA,"Argentina",2024,"CA Lanús","12","Nicolás Cláa","Goalkeeper",2004-08-05,20,"Argentina",NA,"1.85","left","2024-01-01","CA Lanús II","2026-12-31",1e+05,"https://www.transfermarkt.com/nicolas-claa/profil/spieler/1131418"
