"season_start_year","comp_url","country","n_pais","team_urls"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/fortaleza-ceif/startseite/verein/32041/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/ad-union-magdalena/startseite/verein/14680/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/llaneros-fc/startseite/verein/38628/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/envigado-fc/startseite/verein/7136/saison_id/2024"
2024,"https://www.transfermarkt.com/liga-dimayor-apertura/startseite/wettbewerb/COLP","Colombia",NA,"https://www.transfermarkt.com/boyaca-chico-fc/startseite/verein/14649/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/csd-colo-colo/startseite/verein/2433/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/club-universidad-de-chile/startseite/verein/1037/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/cd-everton/startseite/verein/7020/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/cd-universidad-catolica/startseite/verein/3277/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/huachipato-fc/startseite/verein/6368/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/cd-palestino/startseite/verein/6536/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/union-espanola/startseite/verein/4321/saison_id/2024"
2024,"https://www.transfermarkt.com/primera-division-de-chile/startseite/wettbewerb/CLPD","Chile",NA,"https://www.transfermarkt.com/audax-italiano/startseite/verein/6363/saison_id/2024"
